Accession	Tax_ID	Submission_Date	Number_Contigs	Contig_N50	Contig_N90	Assembly_Size	Species_name	Super_class	Class	Infra_class	Sub_class	Super_order	Order	Sequencing_type
GCA_015104595.1	3357115	2020-10-29	111227	9207	2977	684700717	Lobochilotes labiata	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_037951165.1	8073	2024-04-04	671	4555137	556637	748989757	Lophius americanus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Lophiiformes	PacBio HiFi
GCA_009660295.1	8074	2019-11-13	87398	104538	15740	747363853	Lophius piscatorius	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Lophiiformes	missing
GCA_033118015.1	1748001	2023-10-30	420009	3540	1192	1052098964	Loricariichthys derbyi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_026745465.1	69944	2022-12-08	1275	1615666	199403	575486821	Lota lota	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	missing
GCA_014773175.1	670423	2020-09-28	236945	4783	1344	628178945	Lucifuga dentata	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Ophidiiformes	missing
GCA_029874325.1	41246	2023-04-26	1909982	1288	283	1408806855	Luciobarbus bocagei	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	missing
GCA_029874815.1	1483055	2023-04-26	2053860	1242	291	1540021704	Luciobarbus comizo	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	missing
GCA_034769285.1	211834	2023-12-29	699	12244877	2549549	1042738625	Lutjanus argentimaculatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Lutjaniformes	missing
GCA_027495735.1	40505	2022-12-29	205466	15631	3423	1177242599	Lutjanus campechanus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Lutjaniformes	missing
GCA_020091685.1	211835	2021-09-23	12803	1513853	306376	957484262	Lutjanus erythropterus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Lutjaniformes	missing
GCA_028022725.1	1772091	2023-01-31	475	4715471	729229	646296662	Lycodopsis pacificus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	PacBio HiFi
GCA_011763505.2	314003	2023-02-16	478976	1825	663	679578505	Lythrypnus dalli	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gobiiformes	missing
GCA_036024715.1	135760	2024-01-25	247302	4910	1235	622645879	Maccullochella macquariensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Centrarchiformes	missing
GCA_002120245.1	135761	2017-05-09	45881	52687	10278	627548500	Maccullochella peelii	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Centrarchiformes	missing
GCA_008360985.2	135764	2019-09-09	7351	243852	52116	661362917	Macquaria ambigua	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Centrarchiformes	Oxford Nanopore
GCA_005408345.1	135765	2019-05-16	3369	678975	110608	675854016	Macquaria australasica	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Centrarchiformes	Oxford Nanopore
GCA_030770545.1	158451	2023-08-21	152	19217602	15455575	483077705	Macropodus opercularis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Anabantiformes	PacBio HiFi
GCA_901007825.1	206124	2020-04-15	56298	13365	3768	416751325	Macroramphosus scolopax	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Syngnathiformes	missing
GCA_900312585.1	630739	2018-03-18	116459	3697	1481	349538615	Malacocephalus occidentalis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	missing
GCA_032164315.1	2887288	2023-09-28	79009	12432	3043	495727940	Malacoctenus gilli	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Blenniiformes	missing
GCA_032274765.1	879509	2023-10-02	164441	5310	1238	495828083	Malacoctenus tetranemus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Blenniiformes	missing
GCA_032274725.1	152543	2023-10-02	198214	4321	1097	520556689	Malacoctenus triangulatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Blenniiformes	missing
GCA_903064625.1	30960	2020-05-18	5947	229616	40479	490873549	Mallotus villosus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osmeriformes	missing
GCA_026779145.1	1348302	2022-12-09	176909	7103	1738	698912336	Marcusenius schilthuisiae	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osteoglossiformes	missing
GCA_026774385.1	91711	2022-12-09	183942	8234	1745	752536961	Marcusenius ussheri	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osteoglossiformes	missing
GCF_900324485.2	205130	2019-03-16	361	7788594	1042827	578720243	Mastacembelus armatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Synbranchiformes	missing
GCA_900324485.3	205130	2021-04-24	361	7788594	1042827	578720247	Mastacembelus armatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Synbranchiformes	PacBio CLR
GCA_029822895.1	274691	2023-04-18	184138	8007	1974	841579039	Maxillicosta whitleyi	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCF_000238955.4	106582	2018-04-10	2331	1407748	178605	957421162	Maylandia zebra	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	PacBio CLR
GCA_000150855.1	35575	2008-07-09	178221	902	393	71200849	Mchenga conophoros	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_030578275.1	67549	2023-08-08	215	21275988	2870759	882065014	Meda fulgida	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio CLR
GCA_021613375.1	327003	2022-01-31	1355	5013076	556607	1280781659	Megaleporinus macrocephalus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Characiformes	PacBio CLR
GCF_018812025.1	75352	2021-06-09	1524	2397079	355306	1107974848	Megalobrama amblycephala	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio RSII
GCA_019176425.1	7932	2021-07-09	1076	17756893	1918844	989690301	Megalops atlanticus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Elopiformes	Oxford Nanopore
GCF_013368585.1	118141	2020-06-23	270	26850664	7227665	958974948	Megalops cyprinoides	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Elopiformes	PacBio CLR
GCA_000150895.1	27751	2008-07-09	168469	855	411	66300393	Melanochromis auratus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_900291075.1	8056	2018-03-19	15191	77605	16588	635580594	Melanogrammus aeglefinus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	missing
GCA_900302345.1	181410	2018-03-19	123515	4562	1821	431531233	Melanonus zugmayeri	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	missing
GCA_044758275.1	1671883	2024-11-10	583089	8387	287	802403967	Melanorivulus atlanticus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	missing
GCA_044474325.1	1671887	2024-11-05	923989	5665	286	945521510	Melanorivulus jalapensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	missing
GCA_043658355.1	3118902	2024-10-23	770310	8078	264	864982895	Melanorivulus parnaibensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	missing
GCA_949748355.1	1091424	2023-04-08	1123	1934223	343307	661856283	Melanostigma gelatinosum	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	PacBio HiFi
GCA_036919935.1	120850	2024-02-29	313619	3914	950	746223725	Melanotaenia affinis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Atheriniformes	missing
GCA_037177175.1	588576	2024-03-15	534043	5704	446	833633266	Melanotaenia australis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Atheriniformes	missing
GCF_017639745.1	1250792	2021-03-30	533	9299978	1125106	862374556	Melanotaenia boesemani	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Atheriniformes	PacBio CLR
GCA_037177135.1	120804	2024-03-15	241061	3459	1202	611543461	Melanotaenia caerulea	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Atheriniformes	missing
GCA_037177155.1	120846	2024-03-15	141824	7813	2335	708872176	Melanotaenia catherinae	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Atheriniformes	missing
GCA_026261665.1	120843	2022-11-23	251798	6783	1628	684282668	Melanotaenia duboulayi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Atheriniformes	missing
GCA_037177195.1	120845	2024-03-15	263701	3212	859	536075083	Melanotaenia eachamensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Atheriniformes	missing
GCA_036025615.1	120844	2024-01-25	586695	2435	513	766239852	Melanotaenia fluviatilis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Atheriniformes	missing
GCA_041107655.1	120836	2024-08-08	248342	2432	963	472736190	Melanotaenia goldiei	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Atheriniformes	missing
GCA_037177375.1	1250795	2024-03-15	495424	779	544	386275851	Melanotaenia kokasensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Atheriniformes	missing
GCA_037177255.1	120832	2024-03-15	180164	9752	1528	733824064	Melanotaenia maccullochi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Atheriniformes	missing
GCA_036919915.1	120837	2024-02-29	162531	6349	2003	695069000	Melanotaenia monticola	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Atheriniformes	missing
GCA_028567035.1	120835	2023-02-09	210670	4403	1494	661521435	Melanotaenia mubiensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Atheriniformes	missing
GCA_037177435.1	120796	2024-03-15	123716	9651	2559	705239729	Melanotaenia nigrans	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Atheriniformes	missing
GCA_036919975.1	120830	2024-02-29	216384	8913	1169	739930807	Melanotaenia parkinsoni	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Atheriniformes	missing
GCA_036919955.1	120799	2024-02-29	131298	11075	2483	724843501	Melanotaenia pygmaea	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Atheriniformes	missing
GCA_037177455.1	33519	2024-03-15	447998	1747	882	686959486	Melanotaenia splendida	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Atheriniformes	missing
GCA_037177355.1	39406	2024-03-15	141041	12099	2248	746712242	Melanotaenia trifasciata	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Atheriniformes	missing
GCA_037177475.1	1250812	2024-03-15	452700	1371	677	554981366	Melanotaenia vanheurni	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Atheriniformes	missing
GCA_013363375.1	269057	2020-06-19	77017	40093	2219	542343810	Menidia beryllina	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Atheriniformes	missing
GCA_907169785.1	238744	2021-05-15	91969	44269	2118	600936355	Menidia menidia	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Atheriniformes	missing
GCA_900323355.1	8058	2018-03-26	144924	3538	1504	423193194	Merlangius merlangus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	missing
GCA_027123055.1	79698	2022-12-20	327866	1845	724	484018880	Merluccius bilinearis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	missing
GCA_900312945.1	89947	2018-03-18	131629	3792	1655	413773576	Merluccius capensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	missing
GCA_027122755.1	89949	2022-12-20	282372	2426	813	500413395	Merluccius hubbsi	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	missing
GCA_964260605.1	8063	2024-09-06	6667	143622	45708	643589475	Merluccius merluccius	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	missing
GCA_027123235.1	89950	2022-12-20	173486	3993	1236	478367824	Merluccius paradoxus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	missing
GCA_030340625.1	89951	2023-06-23	6824	168117	35941	581642773	Merluccius polli	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	missing
GCA_027122575.1	2705414	2022-12-20	185962	3405	1147	460910762	Merluccius polylepis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	missing
GCA_027122695.1	89952	2022-12-20	168774	4335	1298	496408358	Merluccius productus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	missing
GCA_037974525.1	1042438	2024-04-05	526445	1015	575	500837780	Micralestes humilis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Characiformes	missing
GCA_034509105.1	2563392	2023-12-21	596530	2576	335	618784144	Microcambeva barbata	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_034509265.1	3029100	2023-12-21	940124	3287	256	783251997	Microcambeva bendego	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_035222435.1	2696969	2024-01-08	1429217	12882	313	1556134940	Microcambeva ribeirae	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_044758565.1	3118903	2024-11-10	1575127	2458	267	1408151743	Microcambeva watu	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_963457635.1	90074	2023-09-20	642	2444644	704000	724603506	Microchirus variegatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Pleuronectiformes	PacBio HiFi
GCA_032361105.1	3016858	2023-10-04	78620	24543	2778	495765695	Microctenopoma lineatum	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Anabantiformes	missing
GCA_032359275.1	3016806	2023-10-04	74479	33898	3100	503526755	Microctenopoma steveboyesi	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Anabantiformes	missing
GCA_032270685.1	3016805	2023-10-02	322875	21132	650	701883508	Microctenopoma stevenorrisi	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Anabantiformes	missing
GCA_964030765.1	81636	2024-04-20	6887	238748	26881	520025573	Micromesistius poutassou	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	PacBio HiFi
GCA_903067075.1	69812	2021-09-22	204684	20003	1922	705084214	Micropoecilia bifurca	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	missing
GCF_021292245.1	147949	2022-01-11	49601	46775	9219	826581453	Micropterus dolomieu	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Centrarchiformes	missing
GCA_002592385.1	225391	2017-10-19	249768	10978	1437	1001521525	Micropterus floridanus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Centrarchiformes	missing
GCF_014851395.1	27706	2020-10-05	7662	1227323	33103	962159414	Micropterus salmoides	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Centrarchiformes	missing
GCA_964266715.1	106175	2024-09-26	1990	2288625	128134	752252118	Microstomus kitt	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Pleuronectiformes	PacBio HiFi
GCA_036365135.1	240162	2024-02-07	1756	2496000	309905	637274715	Miichthys miiuy	Actinopterygii	Actinopteri	Teleostei	Neopterygii			Oxford Nanopore
GCA_034783495.1	2588674	2023-12-28	338749	5435	433	544994130	Millerichthys robustus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	missing
GCF_027580225.1	75329	2023-01-09	972	3833009	1089445	1104524742	Misgurnus anguillicaudatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio CLR
GCA_027580225.2	75329	2024-11-08	170	41472457	33689331	1120241596	Misgurnus anguillicaudatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio HiFi
GCA_025389145.1	93600	2022-09-25	573	4846064	1047036	1112067257	Misgurnus mizolepis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio CLR
GCA_036025875.1	78195	2024-01-25	446273	1719	582	539278946	Mogurnda adspersa	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gobiiformes	missing
GCA_001698575.1	94237	2016-08-08	51826	23239	7033	626173860	Mola mola	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Tetraodontiformes	missing
GCA_040967295.1	185738	2024-07-30	148599	5497	1489	497192596	Molva dypterygia	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	missing
GCA_027123675.1	348445	2022-12-20	156701	4828	1398	488285079	Molva macrophthalma	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	missing
GCA_900323295.1	163112	2018-03-26	133189	4136	1609	436739096	Molva molva	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	missing
GCA_900323365.1	181435	2018-03-26	109034	8046	2493	554164109	Monocentris japonica	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Trachichthyiformes	missing
GCF_001952655.1	43700	2017-01-17	71879	22239	5385	629316014	Monopterus albus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Synbranchiformes	missing
GCA_900303205.1	248765	2018-03-18	125652	3267	1447	344132907	Mora moro	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	missing
GCA_026777985.1	1676920	2022-12-09	85017	16598	4197	722915174	Mormyrops attenuatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osteoglossiformes	missing
GCA_026781065.1	1108715	2022-12-09	101652	13845	3465	721735494	Mormyrops boulengeri	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osteoglossiformes	missing
GCA_026778905.1	91734	2022-12-09	98914	13606	3521	717670518	Mormyrops zanclirostris	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osteoglossiformes	missing
GCA_026779605.1	1003159	2022-12-09	120898	12030	2912	737379914	Mormyrus hasselquistii	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osteoglossiformes	missing
GCA_011763525.2	2303995	2022-09-26	85192	18228	4242	720276335	Mormyrus iriodes	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osteoglossiformes	missing
GCA_015163995.2	2364103	2022-11-30	123241	11274	2846	732466406	Mormyrus lacerda	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osteoglossiformes	missing
GCA_026779585.1	1426785	2022-12-09	120935	11825	2909	734112676	Mormyrus proboscirostris	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osteoglossiformes	missing
GCA_019097615.1	46259	2021-07-02	124027	14069	3018	629115669	Morone chrysops	Actinopterygii	Actinopteri	Teleostei	Neopterygii			missing
GCF_004916995.1	34816	2019-04-26	73965	16432	4339	592968128	Morone saxatilis	Actinopterygii	Actinopteri	Teleostei	Neopterygii			PacBio RSII
GCA_032164185.1	210640	2023-09-28	286	32686730	7940330	2244760718	Moxostoma hubbsi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio HiFi
GCF_022458985.1	48193	2022-03-04	469	20153794	2515743	634627260	Mugil cephalus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Mugiliformes	missing
GCA_040112775.1	88201	2024-06-12	7097	260505	60505	988921836	Mugilogobius chulae	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gobiiformes	missing
GCA_903171835.1	87757	2020-06-05	117288	7704	2145	497442694	Mullus surmuletus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Syngnathiformes	missing
GCA_900302325.1	487677	2018-03-19	152594	3126	1466	416014282	Muraenolepis marmorata	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	missing
GCA_027704905.1	630683	2023-01-13	10763	636888	39329	890933262	Muraenolepis orangiensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	missing
GCA_039654765.1	75356	2024-05-17	739	3360639	488441	848385230	Mylopharyngodon piceus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	Oxford Nanopore
GCA_026780185.1	112156	2022-12-09	82197	17974	4413	719471625	Myomyrus macrops	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osteoglossiformes	missing
GCA_026780345.1	89591	2022-12-09	76075	18798	4860	718067486	Myomyrus pharao	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osteoglossiformes	missing
GCA_038501785.1	8096	2024-04-26	1019	4480334	361934	719914088	Myoxocephalus aenaeus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_900312955.1	8097	2018-03-19	127441	5716	1969	519088862	Myoxocephalus scorpius	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_900302555.1	371672	2018-03-21	121390	9816	2676	718827575	Myripristis jacobus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Holocentriformes	missing
GCF_902150065.1	586833	2019-07-03	340	14475636	1763116	833388842	Myripristis murdjan	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Holocentriformes	PacBio CLR
GCF_019703515.2	70543	2022-10-26	577	35119607	7227272	2340752798	Myxocyprinus asiaticus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	Oxford Nanopore
GCA_963921795.1	473322	2024-02-09	3070	1305851	295500	1658369240	Nannobrachium achirus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Myctophiformes	PacBio HiFi
GCA_036023655.1	135770	2024-01-25	107378	21702	3500	572480942	Nannoperca australis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Centrarchiformes	missing
GCA_036024295.1	135771	2024-01-25	104478	20782	3570	572171970	Nannoperca obscura	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Centrarchiformes	missing
GCA_041146965.1	135772	2024-08-08	65334	21982	4849	548010430	Nannoperca oxleyana	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Centrarchiformes	missing
GCA_037974605.1	206426	2024-04-05	310243	4614	1189	873478708	Nannopetersius ansorgii	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Characiformes	missing
GCA_963989245.1	443705	2024-03-11	4476	750607	110086	1085134859	Nansenia antarctica	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Argentiniformes	PacBio HiFi
GCA_029783625.1	238054	2023-04-17	227249	5132	1584	764026280	Naso annulatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Acanthuriformes	missing
GCA_029874485.1	175441	2023-04-26	197097	5591	1813	745733554	Naso brachycentron	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Acanthuriformes	missing
GCA_029874835.1	238055	2023-04-26	136131	9022	2683	765733900	Naso brevirostris	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Acanthuriformes	missing
GCA_029874875.1	238063	2023-04-26	469726	3515	693	909245411	Naso minor	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Acanthuriformes	missing
GCA_029783665.1	238065	2023-04-17	116322	10742	3059	756520076	Naso thynnoides	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Acanthuriformes	missing
GCA_029822935.1	238067	2023-04-18	400553	3218	802	810007160	Naso vlamingii	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Acanthuriformes	missing
GCA_027576475.1	591330	2023-01-06	469956	2537	1090	958423344	Nedystoma dayi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_027576615.1	591323	2023-01-06	485818	2385	1061	940629051	Nedystoma novaeguineae	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_027576855.1	591305	2023-01-06	589595	2134	960	943093065	Nemapteryx armiger	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_027575935.1	591267	2023-01-06	487103	2419	1051	925266143	Nemapteryx augusta	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_027575955.1	591258	2023-01-06	516088	2385	1058	974636367	Nemapteryx nenga	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_041723685.1	316163	2024-09-02	474977	3116	432	635479972	Nematalosa erebi	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Clupeiformes	missing
GCA_031762515.1	1387669	2023-09-20	257956	5542	1434	845037126	Nematolebias papilliferus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	missing
GCF_014905685.2	451745	2021-03-24	119519	19984	4459	1120653511	Nematolebias whitei	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	missing
GCA_027576835.1	591268	2023-01-06	496882	2363	1042	940415941	Neoarius berneyi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCF_027579695.1	443677	2023-01-09	372	14859289	3508306	2328656222	Neoarius graeffei	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	PacBio HiFi
GCA_025727735.1	591285	2022-10-17	488829	2375	1062	941098638	Neoarius leptaspis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_028583085.1	443678	2023-02-10	674880	1809	726	875116081	Neoarius midgleyi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_029783605.1	2943266	2023-04-17	469585	1979	960	803766093	Neoarius paucus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_029814605.1	2943267	2023-04-18	462385	2144	1016	857816033	Neoarius pectoralis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_027576535.1	591289	2023-01-06	460560	2608	1109	966623679	Neoarius utarus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_024349245.1	2065827	2022-07-20	8221	1344149	37215	848143664	Neodontobutis hainanensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gobiiformes	Oxford Nanopore
GCA_007210695.1	47308	2019-07-22	1364	2817412	269424	1003738541	Neogobius melanostomus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gobiiformes	missing
GCA_015113255.1	449318	2020-10-29	121674	8310	2740	694483718	Neolamprologus bifasciatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015109695.1	329917	2020-10-29	133651	7181	2537	683651132	Neolamprologus boulengeri	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015103015.1	34800	2020-10-29	141489	6608	2355	664296443	Neolamprologus brevis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCF_000239395.1	32507	2011-12-22	118197	13047	1935	685923902	Neolamprologus brichardi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015107095.1	329916	2020-10-29	118160	8305	2767	687535331	Neolamprologus buescheri	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
