Accession	Tax_ID	Submission_Date	Number_Contigs	Contig_N50	Contig_N90	Assembly_Size	Species_name	Super_class	Class	Infra_class	Sub_class	Super_order	Order	Sequencing_type
GCA_963574355.1	300163	2023-11-01	172009	32936	7699	2583802287	Loris lydekkerianus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_023783135.1	9468	2022-06-17	3586	7727436	1366850	2737732475	Loris tardigradus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	PacBio RSII
GCF_030014295.1	9785	2023-05-16	1110	82653632	4903835	3537187813	Loxodonta africana	Sarcopterygii	Mammalia			Afrotheria	Proboscidea	PacBio HiFi
GCF_902655055.1	9657	2020-07-31	229	30403456	7484603	2438368607	Lutra lutra	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	PacBio CLR
GCA_040955705.1	9622	2024-08-01	167	39426608	11726452	2384003008	Lycaon pictus	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	PacBio HiFi
GCF_007474595.2	61383	2020-07-14	896	7503561	1412021	2405030909	Lynx canadensis	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	PacBio CLR
GCA_900661375.1	191816	2019-03-28	116586	67711	14885	2361206351	Lynx pardinus	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCF_022079265.1	61384	2022-02-08	99	66217191	21906355	2439236969	Lynx rufus	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	PacBio HiFi
GCA_021188215.1	9540	2021-12-15	95815	63227	15288	2729596227	Macaca arctoides	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_023783095.1	9551	2022-06-17	1153	27348716	3862855	2759375986	Macaca assamensis	Sarcopterygii	Mammalia			Euarchontoglires	Primates	PacBio RSII
GCA_026956025.1	78449	2022-12-19	1123	6698838	1465309	2797219711	Macaca cyclopis	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Oxford Nanopore
GCF_037993035.1	9541	2024-04-05	21	162126771	89758255	3042914375	Macaca fascicularis	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Oxford Nanopore
GCA_003118495.1	9543	2018-04-04	90905	94905	17784	2930706173	Macaca fuscata fuscata	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963573825.1	90387	2023-11-03	172578	31402	7756	2758568579	Macaca leonina	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963574855.1	90383	2023-11-03	188065	28586	7083	2760461364	Macaca maura	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCF_003339765.1	9544	2019-02-13	3186	46608966	5311739	2936892725	Macaca mulatta	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCF_000956065.1	9545	2015-03-19	94096	106822	18441	2838486480	Macaca nemestrina	Sarcopterygii	Mammalia			Euarchontoglires	Primates	PacBio RSII
GCA_928851695.1	54600	2022-02-09	932	60712129	13773700	2821713295	Macaca nigra	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963573735.1	9548	2023-11-03	172618	30922	7701	2738095023	Macaca radiata	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963574275.1	244255	2023-11-03	168646	32750	7982	2758257816	Macaca siberu	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_023807365.1	54601	2022-06-20	1809	25691658	2107936	2778791713	Macaca silenus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Oxford Nanopore
GCF_024542745.1	257877	2022-08-09	989	48622411	10901363	2822200445	Macaca thibetana thibetana	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963573625.1	40843	2023-11-03	176645	30662	7554	2760125012	Macaca tonkeana	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_004027375.1	326083	2019-01-16	174041	338389	40269	1897439383	Macroglossus sobrinus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	missing
GCA_028583105.1	9316	2023-02-10	1491687	30299	622	3609821819	Macropus fuliginosus	Sarcopterygii	Mammalia				Diprotodontia	missing
GCA_028627215.1	9317	2023-02-16	1081779	41690	2019	3508341113	Macropus giganteus	Sarcopterygii	Mammalia				Diprotodontia	missing
GCA_037893015.1	92651	2024-04-04	5040	1223998	326841	3643208723	Macrotis lagotis	Sarcopterygii	Mammalia				Peramelemorphia	PacBio HiFi
GCA_007922815.1	9419	2019-08-08	1130929	16386	466	2161368426	Macrotus californicus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	missing
GCA_006408675.1	66434	2019-06-24	222235	27722	6085	2647311897	Madoqua kirkii	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCF_000951045.1	9568	2015-03-12	246055	31346	4770	2721407538	Mandrillus leucophaeus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_023783085.1	9561	2022-06-17	2118	20999372	3337898	2836346068	Mandrillus sphinx	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Oxford Nanopore
GCA_016801295.1	1496684	2021-02-02	1063366	6063	931	2085367781	Manis crassicaudata	Sarcopterygii	Mammalia			Laurasiatheria	Pholidota	missing
GCA_032206105.1	1836949	2023-09-29	2751794	740	281	1612045961	Manis culionensis	Sarcopterygii	Mammalia			Laurasiatheria	Pholidota	missing
GCF_014570535.1	9974	2020-09-15	75713	73807	18924	2238249616	Manis javanica	Sarcopterygii	Mammalia			Laurasiatheria	Pholidota	missing
GCF_030020395.1	143292	2023-05-23	1044	25547713	2630075	2833601559	Manis pentadactyla	Sarcopterygii	Mammalia			Laurasiatheria	Pholidota	PacBio HiFi
GCF_003676075.3	93162	2019-05-24	68412	143798	25606	2527024404	Marmota flaviventris	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_005280165.1	93163	2019-05-10	58520	80465	21096	2355877381	Marmota himalayana	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCF_001458135.2	9994	2019-12-18	102889	43968	11651	2409702330	Marmota marmota marmota	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCF_021218885.2	9995	2022-08-11	3380	10671126	954200	2638786345	Marmota monax	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_040207255.1	93167	2024-06-17	527	66661095	7416234	2499992434	Marmota vancouverensis	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	PacBio HiFi
GCA_029410595.1	74864	2023-03-27	213	68603938	16326414	2448695071	Martes flavigula	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Oxford Nanopore
GCA_040938555.1	9659	2024-07-30	39701	324846	69148	2380657189	Martes foina	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCA_963455335.1	29065	2023-09-20	2727	1599794	488031	2484200161	Martes martes	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	PacBio HiFi
GCA_040938815.1	36722	2024-07-30	33680	329342	74100	2364974491	Martes zibellina	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCF_008632895.1	35658	2019-09-24	146741	30483	8497	2303619362	Mastomys coucha	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_021653895.1	10112	2022-01-27	7311	1121141	225138	2307269173	Mastomys natalensis	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	PacBio RSII
GCA_004026885.1	9413	2019-01-16	1909067	71674	298	2620321849	Megaderma lyra	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	missing
GCA_043880595.1	9414	2024-10-28	1285	22627155	1840217	2080266234	Megaderma spasma	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	Oxford Nanopore
GCA_041834305.1	9773	2024-09-09	1443	36344089	1303092	3146595456	Megaptera novaeangliae	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio HiFi
GCF_922984935.1	9662	2021-12-19	639	75210923	8717463	2738670646	Meles meles	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	PacBio HiFi
GCA_922984935.2	9662	2022-03-23	639	75210923	8717463	2738670774	Meles meles	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	PacBio HiFi
GCA_004024625.1	9664	2019-01-15	2074823	50213	326	3090522280	Mellivora capensis	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCA_036365155.1	2800508	2024-02-05	4435	24084473	2793562	2433335833	Meriones psammophilus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Oxford Nanopore
GCF_030254825.1	10047	2023-06-12	246	50173090	14883397	2702195747	Meriones unguiculatus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	PacBio HiFi
GCF_017639785.1	10036	2021-03-30	7058	9471653	1659638	2383228883	Mesocricetus auratus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Oxford Nanopore
GCA_964148845.1	48745	2024-06-06	2126	3262972	669135	2732575304	Mesoplodon bidens	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio HiFi
GCF_025265405.1	48708	2022-09-19	171	48253041	10485891	2682691175	Mesoplodon densirostris	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio HiFi
GCA_963573565.1	9482	2023-11-02	176111	29725	7637	2700126096	Mico argentatus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963574605.1	52232	2023-11-02	182135	28701	7338	2691573501	Mico humeralifer	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963574545.1	666519	2023-11-02	199314	26055	6607	2693215933	Mico humilis	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_008750995.1	143354	2019-09-30	496470	16342	2160	2838087078	Microcebus griseorufus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_008750955.1	236274	2019-09-30	519784	15314	2411	3012906532	Microcebus mittermeieri	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCF_000165445.2	30608	2017-02-06	51042	210702	36466	2386321897	Microcebus murinus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	PacBio RSII
GCA_008750975.1	122231	2019-09-30	334832	21467	3674	2416141449	Microcebus ravelobensis	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_008750915.1	2508170	2019-09-30	258843	36539	5690	2498904117	Microcebus sp. 3 GT-2019	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_008750935.1	143351	2019-09-30	367864	28414	3170	2583495259	Microcebus tavaratra	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963924665.1	13151	2024-01-29	2914	1835000	481189	2651383409	Micromys minutus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	PacBio HiFi
GCA_004026765.1	148065	2019-01-16	553308	62961	2971	2314332605	Micronycteris hirsuta	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	missing
GCA_902806775.1	29092	2020-02-28	6993	2938971	375816	2258814014	Microtus agrestis	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_963919715.1	47230	2023-12-20	2543	19920595	3538555	2292888505	Microtus arvalis	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_028537955.1	100895	2023-02-07	401	49752295	11744055	2299485494	Microtus californicus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	PacBio HiFi
GCA_020392405.1	88450	2021-10-08	2070728	2896	304	2129738709	Microtus montanus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCF_000317375.1	79684	2012-12-07	187012	21250	5737	2104321675	Microtus ochrogaster	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCF_018167655.1	111838	2021-04-26	2147	34833828	1662614	3017107361	Microtus oregoni	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	PacBio HiFi
GCA_037038515.1	10058	2024-03-06	241	47175454	15566417	2369124991	Microtus pennsylvanicus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	PacBio HiFi
GCA_019206885.2	111840	2023-02-09	172749	14468	6369	2039584806	Microtus richardsoni	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCF_001595765.1	291302	2016-03-22	205885	18806	4777	1734831658	Miniopterus natalensis	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	missing
GCA_964146895.1	9433	2024-06-06	1587	2292542	634222	1851863454	Miniopterus schreibersii	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi
GCA_963573445.1	100488	2023-11-02	143608	39707	10078	2735187466	Miopithecus ogouensis	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_028551445.1	36231	2023-02-09	696051	76031	6099	2953404606	Miopithecus talapoin	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCF_029215605.1	9716	2023-03-14	595	58074836	11897937	2430295388	Mirounga angustirostris	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	PacBio HiFi
GCF_011800145.1	9715	2020-03-31	23965	197908	53080	2401735732	Mirounga leonina	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCA_004024645.1	47180	2019-01-15	451546	60596	7874	2339799262	Mirza coquereli	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_008750895.1	339999	2019-09-30	150551	70192	14175	2359148339	Mirza zaza	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_037176705.1	1552295	2024-03-15	362	69284146	12088982	2504794677	Molossus alvarezi	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi
GCF_014108415.1	27622	2020-08-07	409	22174888	2975898	2268195607	Molossus molossus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio CLR
GCA_039880945.1	2997257	2024-05-29	479	74731956	5976095	2567086048	Molossus nigricans	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi
GCF_027887165.1	13616	2023-01-18	2268	3910714	702507	3554259256	Monodelphis domestica	Sarcopterygii	Mammalia				Didelphimorphia	PacBio HiFi
GCF_005190385.1	40151	2019-05-06	25295	255327	66422	2344106029	Monodon monoceros	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_005190385.3	40151	2022-11-09	414	22031227	4259794	2341923308	Monodon monoceros	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio CLR
GCA_043748645.1	258863	2024-10-24	126	56964224	11624340	2208984911	Mops condylurus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi
GCA_004026545.1	118852	2019-01-16	207094	142682	20085	2111566809	Mormoops blainvillei	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	missing
GCF_022376915.1	68408	2022-02-23	4227	13140624	2345000	2812562541	Moschus berezovskii	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_006461725.1	68412	2019-06-25	992826	3012	1107	2241082930	Moschus chrysogaster	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_004024705.2	68415	2019-07-15	1195517	34785	831	2964378037	Moschus moschiferus	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_004023785.1	210652	2019-01-15	316874	180702	24246	2447760634	Mungos mungo	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCA_020276665.1	71854	2021-10-05	1232	25225000	6389781	2489269716	Muntiacus crinifrons	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Oxford Nanopore
GCA_020226025.1	145526	2021-10-04	319	24226309	8334787	2475713043	Muntiacus gongshanensis	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Oxford Nanopore
GCA_008782695.1	9888	2019-10-07	49270	215534	42233	2518738577	Muntiacus muntjak	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCF_963930625.1	9886	2024-01-31	949	5780196	1591894	2656032140	Muntiacus reevesi	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio HiFi
GCA_039877825.1	9887	2024-05-29	692	29270234	2687035	2660943438	Muntiacus vaginalis	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio HiFi
GCA_004026665.1	1453894	2019-01-16	886972	23400	1117	2330871882	Murina aurata feae	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	missing
GCF_900094665.2	10089	2017-04-28	309677	21066	5394	2272609470	Mus caroli	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_902729485.2	10105	2020-09-25	129667	52161	8649	2419070285	Mus minutoides	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCF_000001635.27	10090	2020-06-24	353	46334773	14249705	2654621783	Mus musculus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCF_900095145.1	10093	2017-04-28	272224	18431	5254	2239960918	Mus pahari	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_003336285.2	10103	2023-04-14	161504	30868	7710	2390223327	Mus spicilegus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_921997135.2	10096	2022-06-30	1715	3265830	807677	2533959337	Mus spretus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_963383645.1	39082	2023-08-26	2018	2432660	728098	2497159702	Muscardinus avellanarius	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	PacBio HiFi
GCF_009829155.1	36723	2020-01-03	293	36329944	8968756	2423733294	Mustela erminea	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	PacBio CLR
GCA_963422785.1	77149	2023-09-13	47434	247290	43581	2483804975	Mustela eversmannii	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCF_030435805.1	9666	2023-07-13	64	83356672	25018734	2586261127	Mustela lutreola	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	PacBio HiFi
GCF_022355385.1	77151	2022-02-24	53617	148763	33598	2416201335	Mustela nigripes	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCA_019141155.1	36239	2021-07-06	60041	195927	37708	2478026061	Mustela nivalis	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCF_011764305.1	9669	2020-03-27	1224	23598655	3001645	2577107489	Mustela putorius furo	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCA_004027025.1	10157	2019-01-16	1684916	28446	351	2901650884	Myocastor coypus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCF_902806735.1	447135	2020-02-22	54142	74942	22228	2290729502	Myodes glareolus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCF_000412655.1	109478	2013-06-28	325414	23289	4244	1981769726	Myotis brandtii	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	missing
GCF_963259705.1	98922	2023-08-20	1220	3062752	968717	2127587331	Myotis daubentonii	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi
GCF_000327345.1	225400	2012-12-20	325280	15182	3239	1878461987	Myotis davidii	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	missing
GCA_038630795.1	3085897	2024-04-29	174006	27443	6187	1946289723	Myotis findleyi	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	missing
GCF_000147115.1	59463	2010-09-14	72785	64330	12319	1966419868	Myotis lucifugus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	missing
GCF_014108235.1	51298	2020-08-07	631	12511134	1569096	1973844364	Myotis myotis	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio CLR
GCA_964094495.2	109479	2024-06-12	2092	2201046	608979	2080885842	Myotis mystacinus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi
GCA_964212035.1	109481	2024-08-02	1963	2065327	613607	2123697592	Myotis nattereri	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi
GCA_036250175.1	1209081	2024-01-29	525805	7913	1348	1770513857	Myotis planiceps	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	missing
GCA_036010255.1	203696	2024-01-23	105	79957542	25910323	2000337603	Myotis ricketti	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	Oxford Nanopore
GCA_035771395.1	233766	2024-01-17	149901	30092	6803	1966269157	Myotis vivesi	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	missing
GCA_028538775.1	159337	2023-02-10	685	28025655	3847715	1952479771	Myotis yumanensis	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi
GCA_023553655.1	55782	2022-05-25	219447	37786	7792	3303622793	Myrmecobius fasciatus	Sarcopterygii	Mammalia				Dasyuromorphia	missing
GCA_004026745.1	71006	2019-01-16	1629691	36434	477	3546444750	Myrmecophaga tridactyla	Sarcopterygii	Mammalia			Xenarthra	Pilosa	missing
GCA_917880005.1	67940	2021-11-18	1915	37125998	6982113	2695170784	Nanger dama	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_006408635.1	27591	2019-06-24	758261	6225	1475	2515036465	Nanger granti	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCF_000622305.1	1026970	2014-06-05	356097	30353	6296	2913448405	Nannospalax galili	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_000772465.1	43780	2014-11-10	922191	8198	1098	2397404233	Nasalis larvatus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_028533885.1	352831	2023-02-09	1127599	64559	549	2596641939	Nasua narica	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCA_025134845.1	2613871	2022-09-02	92277	52341	13197	2236864081	Neodon shergylaensis	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_027422475.1	427616	2022-12-27	115955	49020	11975	2385445507	Neofelis diardi	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCF_028018385.1	61452	2023-01-31	214	51579577	7351810	2466981241	Neofelis nebulosa	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	PacBio HiFi
GCF_020171115.1	452646	2021-09-29	183	220349319	131682864	2681215271	Neogale vison	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	PacBio HiFi
GCF_002201575.2	29088	2021-10-20	33882	181061	44507	2376537765	Neomonachus schauinslandi	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Oxford Nanopore
GCF_003031525.2	1706337	2018-04-03	66343	86003	22557	2268279482	Neophocaena asiaeorientalis asiaeorientalis	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_001675575.1	56216	2016-06-23	4152706	1064	254	2052124855	Neotoma lepida	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_006410615.1	66442	2019-06-24	774555	8234	1363	2603609269	Neotragus moschatus	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_006410875.1	1027985	2019-06-24	958795	5935	1149	2800783475	Neotragus pygmaeus	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_004026705.1	2583312	2019-01-16	795514	56946	2089	3235485683	Nesogale talazaci	Sarcopterygii	Mammalia			Afrotheria		missing
GCA_004026825.1	3349691	2019-01-16	479550	66552	13294	2714003836	Nilgiritragus hylocrius	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_004026585.1	94963	2019-01-16	304393	135651	18727	2097884294	Noctilio leporinus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	missing
GCA_963574525.1	1616038	2023-11-02	159844	33513	8531	2686919954	Nomascus annamensis	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963574845.1	29089	2023-11-02	294376	17136	4091	2666915121	Nomascus concolor	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963574555.1	61852	2023-11-02	157800	33797	8707	2680476290	Nomascus gabriellae	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCF_006542625.1	61853	2019-07-02	2762	12782853	1943630	2828890728	Nomascus leucogenys	Sarcopterygii	Mammalia			Euarchontoglires	Primates	PacBio CLR
GCA_023783065.1	9586	2022-06-17	3765	8523852	1256940	2782981370	Nomascus siki	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Oxford Nanopore
GCA_028372415.1	9315	2023-02-06	830	15255043	3886710	3442357582	Notamacropus eugenii	Sarcopterygii	Mammalia				Diprotodontia	PacBio HiFi
GCA_036971965.2	187010	2024-05-31	337	61249120	6094742	1776587351	Nyctalus aviator	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio RSII
GCA_964264875.1	59465	2024-09-21	2943	1871731	414444	2233199935	Nyctalus leisleri	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi
GCF_905146905.1	34880	2021-02-14	881	35077230	9137882	2386597812	Nyctereutes procyonoides	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Oxford Nanopore
GCA_023898255.1	261741	2022-06-27	4349	19794679	2650956	2856065232	Nycticebus bengalensis	Sarcopterygii	Mammalia			Euarchontoglires	Primates	PacBio RSII
GCF_027406575.1	9470	2022-12-28	302	41197715	6616115	2913034547	Nycticebus coucang	Sarcopterygii	Mammalia			Euarchontoglires	Primates	PacBio HiFi
GCA_007922795.1	27670	2019-08-08	1680573	14267	399	2779131843	Nycticeius humeralis	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	missing
GCF_017591425.1	130825	2021-03-26	2268	29562832	2567261	2086122268	Ochotona curzoniae	Sarcopterygii	Mammalia			Euarchontoglires	Lagomorpha	missing
GCF_030435755.1	9978	2023-07-13	6296	12191025	121146	2555358301	Ochotona princeps	Sarcopterygii	Mammalia			Euarchontoglires	Lagomorpha	PacBio HiFi
GCF_000260255.1	10160	2012-05-01	259907	19847	4784	2526261057	Octodon degus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_002564305.1	135583	2017-10-17	1351722	4336	823	2587905587	Octomys mimax	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCF_000321225.1	9708	2013-01-16	70659	89949	22581	2300252074	Odobenus rosmarus divergens	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCA_020976825.1	9872	2021-11-30	6036	28570879	2115231	2609040326	Odocoileus hemionus	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCF_002102435.1	9880	2017-04-20	124056	42000	8943	2358937532	Odocoileus virginianus texanus	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_024291935.2	86973	2022-07-16	3732	61700678	14298930	2387726108	Okapia johnstoni	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_004026605.1	10060	2019-01-16	571599	73746	8504	2562128469	Ondatra zibethicus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_949786405.1	38679	2023-04-08	844	26219289	3927639	2871802751	Onychomys arenicola	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	PacBio HiFi
GCA_949786385.1	38668	2023-04-08	1239	19200283	2050567	3152957687	Onychomys leucogaster	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	PacBio HiFi
GCF_903995425.1	38674	2020-08-21	5092	2276141	490496	2442231814	Onychomys torridus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	PacBio CLR
GCF_937001465.1	9733	2022-05-03	571	45583382	8157000	2647327031	Orcinus orca	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio HiFi
GCA_009758055.1	34873	2019-12-16	196296	24510	5851	2488550245	Oreamnos americanus	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
