taxon_id	taxon_rank	scientific_name	assembly_id	order	assembly_span	contig_n50	scaffold_n50	contig_count	scaffold_count	chromosome_count	gc_percent	linked_accession	assembly_status	biosample_representative	bioproject	assembly_level	last_updated
9606	species	Homo sapiens	GCA_015129205.1	Primates	2855771578	194877	25631099	47662	15307		41	GCA_015129225.1		primary	PRJNA626804;PRJNA671921;PRJNA672060	Scaffold	2020-10-29
9606	species	Homo sapiens	GCA_015129255.1	Primates	2860356332	169231	38675725	51433	15050		41	GCA_015129275.1		primary	PRJNA626800;PRJNA671919;PRJNA672060	Scaffold	2020-10-29
9606	species	Homo sapiens	GCA_015129315.1	Primates	2865591755	181298	39200011	50162	15450		41	GCA_015129435.1		primary	PRJNA626793;PRJNA671915;PRJNA672060	Scaffold	2020-10-29
9606	species	Homo sapiens	GCA_015129335.1	Primates	2870893785	177102	38242452	50758	15284		41	GCA_015129355.1		primary	PRJNA626797;PRJNA671917;PRJNA672060	Scaffold	2020-10-29
9606	species	Homo sapiens	GCA_015129375.1	Primates	2859024932	182966	35171365	49378	15097		41	GCA_015129385.1		primary	PRJNA626795;PRJNA671916;PRJNA672060	Scaffold	2020-10-29
9606	species	Homo sapiens	GCA_015129415.1	Primates	2840531452	181956	34636279	48283	14345		41	GCA_015129495.1		primary	PRJNA626790;PRJNA671914;PRJNA672060	Scaffold	2020-10-29
9606	species	Homo sapiens	GCA_015129455.1	Primates	2833688306	181749	24987701	48223	14783		41	GCA_015129475.1		primary	PRJNA626788;PRJNA671913;PRJNA672060	Scaffold	2020-10-29
9606	species	Homo sapiens	GCA_015129515.1	Primates	2846717953	178988	45261138	49981	14894		41	GCA_015129555.1		primary	PRJNA626784;PRJNA671911;PRJNA672060	Scaffold	2020-10-29
9606	species	Homo sapiens	GCA_015129535.1	Primates	2840427786	179186	36278116	49357	14535		41	GCA_015129595.1		primary	PRJNA626787;PRJNA671912;PRJNA672060	Scaffold	2020-10-29
9606	species	Homo sapiens	GCA_015129575.1	Primates	2840714763	182052	37951308	48355	14084		41	GCA_015129615.1		primary	PRJNA626783;PRJNA671910;PRJNA672060	Scaffold	2020-10-29
9606	species	Homo sapiens	GCA_015129635.1	Primates	2851644378	177032	39844699	51436	15784		41	GCA_015129695.1		primary	PRJNA626779;PRJNA671908;PRJNA672060	Scaffold	2020-10-29
9606	species	Homo sapiens	GCA_015129655.1	Primates	2839925391	181768	39397452	48553	14291		41	GCA_015129675.1		primary	PRJNA626780;PRJNA671909;PRJNA672060	Scaffold	2020-10-29
9606	species	Homo sapiens	GCA_015129715.1	Primates	2834149421	183573	25127909	47758	14923		41	GCA_015129835.1		primary	PRJNA626772;PRJNA671905;PRJNA672060	Scaffold	2020-10-29
9606	species	Homo sapiens	GCA_015129725.1	Primates	2868226399	176781	38667500	51986	16061		41	GCA_015129755.1		primary	PRJNA626776;PRJNA671907;PRJNA672060	Scaffold	2020-10-29
9606	species	Homo sapiens	GCA_015129775.1	Primates	2851701551	175952	38022605	49988	14990		41	GCA_015129795.1		primary	PRJNA626773;PRJNA671906;PRJNA672060	Scaffold	2020-10-29
9606	species	Homo sapiens	GCA_015143175.1	Primates	2872385129	170258	27174139	51670	15651		41	GCA_015093255.1		primary	PRJNA626965;PRJNA672001;PRJNA672060	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015143195.1	Primates	2864055399	165533	37949955	52933	15568		41	GCA_015128825.1		primary	PRJNA626821;PRJNA671929;PRJNA672060	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015143215.1	Primates	2855619864	164677	48726488	52634	14947		41	GCA_015086795.1		primary	PRJNA626973;PRJNA672005;PRJNA672060	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015143235.1	Primates	2849465139	155572	48577817	54363	15326		41	GCA_015075905.1		primary	PRJNA627004;PRJNA672020;PRJNA672060	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015143255.1	Primates	2956230895	125860	44841351	66066	22294		41	GCA_015129045.1		primary	PRJNA626812;PRJNA671925;PRJNA672060	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015143275.1	Primates	2864131904	181575	44544189	50434	15540		41	GCA_015129815.1		primary	PRJNA626769;PRJNA671904;PRJNA672060	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015143305.1	Primates	2836326171	180369	25834915	47460	14067		41	GCA_015129295.1		primary	PRJNA626798;PRJNA671918;PRJNA672060	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015143765.1	Primates	2834727844	101135	23730519	73781	16133		41	GCA_015144385.1		primary	PRJNA611114;PRJNA670977;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015143785.1	Primates	2853741882	97564	25672575	77132	17219		41	GCA_015144365.1		primary	PRJNA611111;PRJNA670974;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015143805.1	Primates	2864179047	104284	21003901	76396	17357		41	GCA_015144345.1		primary	PRJNA611106;PRJNA670959;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015143825.1	Primates	2852589617	94756	20764399	77918	16675		41	GCA_015144405.1		primary	PRJNA611112;PRJNA670975;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015143845.1	Primates	2847740829	101896	27826823	74081	16804		41	GCA_015144425.1		primary	PRJNA611113;PRJNA670976;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015143865.1	Primates	2837100091	99946	26451166	75204	16673		41	GCA_015144485.1		primary	PRJNA611116;PRJNA670979;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015143885.1	Primates	2836709651	102960	27031677	72574	15978		41	GCA_015144505.1		primary	PRJNA611117;PRJNA670980;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015143905.1	Primates	2844670512	106731	26550341	71585	16056		41	GCA_015144445.1		primary	PRJNA611115;PRJNA670978;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015143925.1	Primates	2839270364	86958	19347138	80544	17362		41	GCA_015144465.1		primary	PRJNA611118;PRJNA670981;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015143945.1	Primates	2851555437	92284	26342535	79687	16406		41	GCA_015144525.1		primary	PRJNA611119;PRJNA670982;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015143965.1	Primates	2847415069	91171	17385211	77055	17105		41	GCA_015144545.1		primary	PRJNA611120;PRJNA670983;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015143985.1	Primates	2847564487	95574	29315410	77694	16751		41	GCA_015144565.1		primary	PRJNA611122;PRJNA670985;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015144005.1	Primates	2852687266	102914	26298439	72729	16093		41	GCA_015144635.1		primary	PRJNA611126;PRJNA670989;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015144015.1	Primates	2851104227	99324	30086307	76275	17003		41	GCA_015144585.1		primary	PRJNA611121;PRJNA670984;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015144045.1	Primates	2918826394	165987	32907838	51679	14949		41	GCA_015145465.1		primary	PRJNA611128;PRJNA670991;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015144065.1	Primates	29126353	220280	25146351	294	36		39.5	GCA_015144685.1		primary	PRJNA611132;PRJNA670995;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015144085.1	Primates	2910409679	165461	35123699	51664	14924		41	GCA_015144605.1		primary	PRJNA611130;PRJNA670993;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015144105.1	Primates	2965359124	138586	38656602	59456	17708		41	GCA_015144725.1		primary	PRJNA611136;PRJNA670999;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015144125.1	Primates	3063341039	169057	27503422	59717	21288		41	GCA_015144745.1,GCA_003112815.1,GCA_003384065.1		primary	PRJNA611137;PRJNA671000;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015144145.1	Primates	2972002191	175975	48218006	50894	14722		41	GCA_015144785.1		primary	PRJNA611139;PRJNA671002;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015144165.1	Primates	2837495004	19199	36819	305427	229279		41	GCA_015144765.1		primary	PRJNA611138;PRJNA671001;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015144185.1	Primates	2895043252	166170	24508802	56446	19899		41	GCA_015144805.1,GCA_003112835.1,GCA_003382745.1		primary	PRJNA611140;PRJNA671003;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015144205.1	Primates	2850685877	99055	3303603	75339	20502		41	GCA_015144865.1,GCA_003112955.1,GCA_003391885.1		primary	PRJNA611143;PRJNA671006;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015144225.1	Primates	2890395568	175068	45746764	49252	14104		41	GCA_015144825.1		primary	PRJNA611141;PRJNA671004;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015144245.1	Primates	2862542087	173199	32669022	49511	14587		41	GCA_015144845.1		primary	PRJNA611142;PRJNA671005;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015144265.1	Primates	3042644566	119578	38216895	70615	18848		41	GCA_015144885.1		primary	PRJNA611173;PRJNA671036;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015144285.1	Primates	2849648477	168175	36495059	50353	14251		41	GCA_015144905.1		primary	PRJNA611175;PRJNA671038;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015144305.1	Primates	2891916920	163349	32570478	58023	20282		41	GCA_015144925.1,GCA_003113215.1,GCA_003391525.1		primary	PRJNA611176;PRJNA671039;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015144325.1	Primates	2858047520	164198	28857084	52084	15111		41	GCA_015144945.1		primary	PRJNA611177;PRJNA671040;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015144615.1	Primates	2859065851	104892	24918051	74131	16553		41	GCA_015145065.1		primary	PRJNA611302;PRJNA670990;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015144665.1	Primates	2902293565	160993	25280775	57447	19106		41	GCA_015145105.1,GCA_003112935.1,GCA_003391915.1		primary	PRJNA611306;PRJNA670994;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015144705.1	Primates	2867195111	169707	41100896	50308	14631		41	GCA_015145145.1		primary	PRJNA611310;PRJNA670998;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015145005.1	Primates	2831951992	101132	25986070	73852	16400		41	GCA_015145345.1		primary	PRJNA611107;PRJNA670970;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015145025.1	Primates	2836995473	87955	21530603	79105	16661		41	GCA_015145375.1		primary	PRJNA611108;PRJNA670971;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015145045.1	Primates	2836622354	96202	30247411	77133	16142		41	GCA_015145425.1		primary	PRJNA611109;PRJNA670972;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015145085.1	Primates	2857589299	90581	25836622	81855	16919		41	GCA_015145445.1		primary	PRJNA611125;PRJNA670988;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015145125.1	Primates	2911628685	171766	26503314	55631	19693		41	GCA_015145485.1,GCA_003112915.1,GCA_003391435.1		primary	PRJNA611129;PRJNA670992;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015145165.1	Primates	3269090689	151382	41029320	66991	21063		41	GCA_015145505.1,GCA_003391465.1		primary	PRJNA611133;PRJNA670996;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015145185.1	Primates	2857744606	90263	5696092	83121	19427		41	GCA_015145525.1,GCA_003112875.1,GCA_003384745.1		primary	PRJNA611134;PRJNA670997;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015145205.1	Primates	2980536668	161293	34605713	59305	20434		41	GCA_015145545.1,GCA_003113175.1,GCA_003391775.1		primary	PRJNA611164;PRJNA671027;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015145225.1	Primates	3001610308	122174	32603445	68558	18068		41	GCA_015145565.1		primary	PRJNA611165;PRJNA671028;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015145245.1	Primates	2904978474	110083	56667237	76490	22407		41	GCA_015145625.1		primary	PRJNA611168;PRJNA671031;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015145265.1	Primates	3224773395	115867	39465765	76304	20047		41	GCA_015145605.1		primary	PRJNA611167;PRJNA671030;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015145285.1	Primates	2984542685	122427	27946775	67600	17620		41	GCA_015145585.1		primary	PRJNA611166;PRJNA671029;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015145305.1	Primates	3190938843	112163	38497240	78954	21444		41	GCA_015145645.1		primary	PRJNA611169;PRJNA671032;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015145325.1	Primates	3104414121	121960	28594780	70463	18592		41	GCA_015145665.1		primary	PRJNA611170;PRJNA671033;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015145365.1	Primates	2939549109	165051	29093226	57183	19394		41	GCA_015145725.1,GCA_003113235.1,GCA_003391495.1		primary	PRJNA611179;PRJNA671042;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015145405.1	Primates	2877829492	166660	32293630	51439	14927		41	GCA_015145685.1		primary	PRJNA611178;PRJNA671041;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015145705.1	Primates	3099405718	115672	32613483	74051	19528		41	GCA_015145895.1		primary	PRJNA611349;PRJNA671035;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015145775.1	Primates	3068631143	157198	28920439	64044	22410		41	GCA_015145955.1,GCA_003112895.1,GCA_003391745.1		primary	PRJNA611157;PRJNA671020;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015145795.1	Primates	2852754415	123040	39391847	65233	18099		41	GCA_015145975.1		primary	PRJNA611160;PRJNA671023;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015145815.1	Primates	3015714409	112030	29682483	73649	19044		41	GCA_015145995.1		primary	PRJNA611161;PRJNA671024;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015145835.1	Primates	3146420428	117548	28344418	73894	19204		41	GCA_015146055.1		primary	PRJNA611163;PRJNA671026;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015145855.1	Primates	2893675219	113133	48507166	75555	22698		41	GCA_015146035.1		primary	PRJNA611162;PRJNA671025;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015145875.1	Primates	2896490294	172368	30255944	54039	18105		41	GCA_015146075.1,GCA_003113115.1,GCA_003391555.1		primary	PRJNA611171;PRJNA671034;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015145915.1	Primates	2905693669	155314	34235992	55334	15749		41	GCA_015146175.1		primary	PRJNA611320;PRJNA671008;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015145935.1	Primates	2853947290	69720	3787535	98631	21399		41	GCA_015146215.1		primary	PRJNA611319;PRJNA671007;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015146015.1	Primates	3079577150	113453	29384086	74978	19863		41	GCA_015146135.1		primary	PRJNA611334;PRJNA671022;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015146155.1	Primates	2838450786	102286	27576689	73356	16164		41	GCA_015146455.1		primary	PRJNA611124;PRJNA670987;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015146195.1	Primates	2854218592	157695	22188534	51269	14439		41	GCA_015146475.1		primary	PRJNA611146;PRJNA671009;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015146235.1	Primates	2884231352	165648	32219056	51736	15151		41	GCA_015146495.1		primary	PRJNA611147;PRJNA671010;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015146255.1	Primates	2953928454	160524	28842458	53525	15283		41	GCA_015146615.1		primary	PRJNA611153;PRJNA671016;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015146275.1	Primates	2897816861	164813	36265675	51810	14534		41	GCA_015146585.1		primary	PRJNA611150;PRJNA671013;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015146295.1	Primates	2853841339	155620	31229057	52428	14696		41	GCA_015146555.1		primary	PRJNA611151;PRJNA671014;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015146315.1	Primates	2940079994	159090	31156039	58650	19708		41	GCA_015146515.1,GCA_003112975.1,GCA_003391855.1		primary	PRJNA611149;PRJNA671012;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015146335.1	Primates	2883351519	109828	39364341	74879	21502		41	GCA_015146575.1		primary	PRJNA611152;PRJNA671015;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015146355.1	Primates	2957194648	162418	28937401	60808	21345		41	GCA_015146675.1,GCA_003112855.1,GCA_003391825.1		primary	PRJNA611155;PRJNA671018;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015146375.1	Primates	2977424511	164778	31262321	52613	14953		41	GCA_015146635.1		primary	PRJNA611154;PRJNA671017;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015146395.1	Primates	2911686111	169148	39519062	51874	15314		41	GCA_015146745.1		primary	PRJNA611174;PRJNA671037;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015146415.1	Primates	3111778324	118467	26570881	72031	18468		41	GCA_015146695.1		primary	PRJNA611158;PRJNA671021;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015146425.1	Primates	2960645306	113842	27874571	70329	18367		41	GCA_015146715.1		primary	PRJNA611156;PRJNA671019;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015146535.1	Primates	2872699957	164469	33210645	52287	15373		41	GCA_015146825.1		primary	PRJNA611323;PRJNA671011;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015146765.1	Primates	2856910943	152553	33914930	53217	14755		41	GCA_015147925.1		primary	PRJNA611269;PRJNA671131;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015146785.1	Primates	2859817514	154674	29428029	53008	14866		41	GCA_015147185.1		primary	PRJNA611268;PRJNA671130;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015146805.1	Primates	2833225508	102052	29757995	73659	15800		41	GCA_015147095.1		primary	PRJNA611110;PRJNA670973;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015146845.1	Primates	2836668384	100901	28884987	75378	16304		41	GCA_015147165.1		primary	PRJNA611123;PRJNA670986;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015146865.1	Primates	2843163534	177041	25809758	50144	14861		41	GCA_015147265.1		primary	PRJNA611271;PRJNA671133;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015146885.1	Primates	2870362638	162287	37279690	52101	15473		41	GCA_015147225.1		primary	PRJNA611270;PRJNA671132;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015146905.1	Primates	2847627965	175904	18877426	50474	15813		41	GCA_015147285.1		primary	PRJNA611274;PRJNA671136;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015146925.1	Primates	2836779644	178606	22004305	48636	14255		41	GCA_015147305.1		primary	PRJNA611273;PRJNA671135;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015146945.1	Primates	2860313491	175370	26111160	51753	15494		41	GCA_015147245.1		primary	PRJNA611272;PRJNA671134;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015146965.1	Primates	2854967721	154185	33222358	55202	15679		41	GCA_015147345.1		primary	PRJNA611275;PRJNA671137;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015146985.1	Primates	2853844358	175886	26141764	50400	14950		41	GCA_015147365.1		primary	PRJNA611276;PRJNA671138;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015147005.1	Primates	2873761903	150763	33690870	57109	16553		41	GCA_015147385.1		primary	PRJNA611278;PRJNA671140;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015147025.1	Primates	2855587717	157345	38239557	54193	15435		41	GCA_015147405.1		primary	PRJNA611279;PRJNA671141;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015147045.1	Primates	2867207900	153429	46456364	55526	16014		41	GCA_015147325.1		primary	PRJNA611277;PRJNA671139;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015147105.1	Primates	2879052546	146680	34610610	57474	16867		41	GCA_015147425.1		primary	PRJNA611280;PRJNA671142;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015147135.1	Primates	2854226431	159848	40612238	51590	14522		41	GCA_015147685.1		primary	PRJNA611442;PRJNA671129;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015147445.1	Primates	2855822455	152354	38610402	52995	14626		41	GCA_015147785.1		primary	PRJNA611259;PRJNA671120;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015147465.1	Primates	2851686436	156529	38463331	52305	14551		41	GCA_015147725.1		primary	PRJNA611255;PRJNA671118;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015147485.1	Primates	2866144193	143825	31282009	55522	15668		41	GCA_015147745.1		primary	PRJNA611258;PRJNA671119;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015147505.1	Primates	2859012109	162418	33337002	51084	14460		41	GCA_015147665.1		primary	PRJNA611254;PRJNA671117;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015147525.1	Primates	2855787354	156178	34536369	52243	14995		41	GCA_015147765.1		primary	PRJNA611260;PRJNA671121;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015147545.1	Primates	2845952960	150993	30130853	52172	14293		41	GCA_015147845.1		primary	PRJNA611263;PRJNA671124;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015147565.1	Primates	2863726002	163240	37568238	50994	14702		41	GCA_015147825.1		primary	PRJNA611262;PRJNA671123;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015147585.1	Primates	2846734287	162685	37317986	51382	14776		41	GCA_015147805.1		primary	PRJNA611261;PRJNA671122;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015147605.1	Primates	2860531752	146577	26294953	54429	15040		41	GCA_015147885.1		primary	PRJNA611264;PRJNA671126;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015147625.1	Primates	2853360680	152256	34627648	52901	14815		41	GCA_015147865.1		primary	PRJNA611265;PRJNA671127;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015147645.1	Primates	2871914917	153571	39701805	53171	14847		41	GCA_015147905.1		primary	PRJNA611266;PRJNA671128;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015147705.1	Primates	2838884721	171463	30560863	49556	14312		41	GCA_015148285.1		primary	PRJNA611430;PRJNA671116;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015148075.1	Primates	2911376974	170524	33103413	54322	18795		41	GCA_015148365.1		primary	PRJNA611243;PRJNA671106;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015148115.1	Primates	2894853703	167941	30171761	54596	18758		41	GCA_015148385.1		primary	PRJNA611244;PRJNA671107;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015148135.1	Primates	2898852818	168948	28207856	55447	19772		41	GCA_015148425.1		primary	PRJNA611246;PRJNA671109;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015148155.1	Primates	2909912375	172091	38088042	53668	18091		41	GCA_015148405.1		primary	PRJNA611245;PRJNA671108;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015148185.1	Primates	2921764840	173933	39176050	54584	18835		41	GCA_015148445.1		primary	PRJNA611247;PRJNA671110;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015148205.1	Primates	2913323305	170355	29439434	54876	19002		41	GCA_015148465.1		primary	PRJNA611248;PRJNA671111;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015148225.1	Primates	2847183469	164406	40543912	51295	14494		41	GCA_015148485.1		primary	PRJNA611249;PRJNA671112;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015148245.1	Primates	2859733819	163051	38165243	51164	14625		41	GCA_015148505.1		primary	PRJNA611250;PRJNA671113;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015148265.1	Primates	2848774566	170327	37712348	48749	13716		41	GCA_015148545.1		primary	PRJNA611251;PRJNA671114;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015148305.1	Primates	2864461486	162986	36412923	51097	14420		41	GCA_015148525.1		primary	PRJNA611252;PRJNA671115;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015148325.1	Primates	2950542275	165346	38331972	58305	20644		41	GCA_015149275.1		primary	PRJNA611419;PRJNA671105;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015148335.1	Primates	2926140403	164936	31260518	55316	18574		41	GCA_015149235.1		primary	PRJNA611418;PRJNA671104;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015149005.1	Primates	2896161276	167927	31202278	51679	15039		41	GCA_015151155.1		primary	PRJNA611224;PRJNA671087;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015149035.1	Primates	2881256954	166925	34242350	51569	15119		41	GCA_015149315.1		primary	PRJNA611232;PRJNA671095;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015149075.1	Primates	2876804125	171494	36610803	50388	14281		41	GCA_015149335.1		primary	PRJNA611233;PRJNA671096;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015149095.1	Primates	2855282883	172245	33221647	49616	14118		41	GCA_015149355.1		primary	PRJNA611234;PRJNA671097;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015149115.1	Primates	2873117891	171883	36311956	50979	14744		41	GCA_015149435.1		primary	PRJNA611237;PRJNA671100;PRJNA672050	Scaffold	2020-10-30
9606	species	Homo sapiens	GCA_015149135.1	Primates	2867218902	173869	32311508	50458	14802		41	GCA_015149375.1		primary	PRJNA611236;PRJNA671099;PRJNA672050	Scaffold	2020-10-30
